catchment,longitude,latitude,year,sp,ai,si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
969,-96.2556,40.08843,2001,0.2988179179,1.00967354297714,0.467192521966401,0.17062433720142062,0.003477088070354,5.518774708354147,18.571428571428573,4.604396623689833,10.088631681676508,9
969,-96.2556,40.08843,2002,0.1277626419,1.56758032161717,0.271667091699234,0.5226712583572048,0.01889200145916073,12.745762196460188,25.75,1.889200145916074,3.2945746779572485,2.6
969,-96.2556,40.08843,2003,0.1036104357,1.55425490996152,0.479340057742288,0.2363146542981471,0.01997427050915184,8.709687800160165,19.571428571428573,2.542942842131533,7.952157513090889,4.111111111111111
969,-96.2556,40.08843,2004,0.20912286519999998,1.2045094958796,0.329022676164619,0.2325550802747787,0.00702410115388028,10.04922249590445,30.75,3.047679445100273,7.627939834933283,7.666666666666667
969,-96.2556,40.08843,2005,0.1857619529,1.43397625460927,0.544029757107381,0.18985497324636805,0.00690533296325653,9.236569974160858,27.6,2.416866537139819,8.577444351116622,8.666666666666666
969,-96.2556,40.08843,2006,0.0541484511,1.6590159063339,0.575877767042695,0.18233139963117692,0.00164678493439922,16.412776709996535,20.384615384615383,3.348462699945261,9.22347667278095,5.3076923076923075
969,-96.2556,40.08843,2007,0.2608427814,1.35893972632346,0.203587289503229,0.22105083266803552,0.0154266511891752,7.758718397218713,11.857142857142858,2.88277160048152,7.659211772391658,4
969,-96.2556,40.08843,2008,0.17746827110000002,1.06084104865612,0.411915223457769,0.35476595228323105,0.06924911304137232,4.9389778519707574,10.058823529411764,3.6702029911927263,7.106182402368903,2.3125
969,-96.2556,40.08843,2009,0.03585342712,1.16424016769143,0.602244568145009,0.3244058262570017,0.09912898155748152,2.913134456683128,16.466666666666665,2.995917323128419,7.759471338397414,4
969,-96.2556,40.08843,2010,0.2645724646,0.974473659073332,0.42805626152159,0.3763789631322737,0.06164393861594763,4.557493594137289,14.5,3.642340482604393,6.4553068605661315,2.35
969,-96.2556,40.08843,2011,0.2237469648,1.59144545282089,0.563323494459372,0.4737850099378684,0.03072188231363434,10.481378482732424,7.230769230769231,2.611946292122927,4.690673848446441,2.7142857142857144
969,-96.2556,40.08843,2012,0.06832069574,1.58321746668308,0.0650539792392192,0.3438424827036893,0.00303484600229517,13.063037643068249,17.5,3.4066146375763644,5.881416138779161,7.166666666666667
969,-96.2556,40.08843,2013,0.1088073876,1.66804374978874,0.490396940765749,0.12412527757642844,0.00910368687783893,5.338875280187462,22.76923076923077,2.0599227144493475,10.622172754369103,9.333333333333334
969,-96.2556,40.08843,2014,0.1201968665,1.293994750575,0.709331663256619,0.27386487202030013,0.09783517285687622,1.6643978633102172,18.5,3.608582549818356,9.124315551092335,4.916666666666667
969,-96.2556,40.08843,2015,0.05130216940000001,1.11647967310982,0.823901855515808,0.3011292663044796,0.03222676526220664,4.194719679679599,19.384615384615383,4.32510658598944,9.300953565786052,8.818181818181818
969,-96.2556,40.08843,2016,0.07438822859,0.992473881847157,0.461086664906083,0.3627770174376488,0.07128222307051105,3.42616290987352,15,2.872673589741598,5.617287559592444,3.8461538461538463
969,-96.2556,40.08843,2017,0.04574183750000001,1.44990774588189,0.24016482030521,0.34754277210164153,0.02382748987373886,8.00560933329345,25.88888888888889,2.8175322077711362,6.516281779364888,8.142857142857142
969,-96.2556,40.08843,2018,0.1870257075,1.24431945172092,0.790009977655643,0.173738772260552,0.01127966311742517,10.50458540859342,24.25,3.098454399194758,9.917104684562862,3.1538461538461537
969,-96.2556,40.08843,2019,0.2602184051,0.719550714652653,0.448774788221992,0.2827322787938853,0.06129493602997144,4.591964733822123,11.947368421052632,4.7756106328787125,9.161908299827529,4.153846153846154
