catchment,longitude,latitude,year,sp,ai,si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
552,-133.377807617,62.2207489014,2001,0.8570189595,0.632071955622992,0.576385331893004,0.618202263713748,0.11834090974489554,2.2986086343968974,168,3.7919627646898584,4.567856541550614,31.5
552,-133.377807617,62.2207489014,2002,0.7310348226000001,0.695612836275738,0.694853505611762,0.598336998026295,0.11632357567485146,2.236648743581524,171,3.4293914113352537,4.3036006789806605,21
552,-133.377807617,62.2207489014,2003,0.7243691939,0.713527626294578,0.549004860618714,0.6697360443283212,0.14915071302080543,2.294693894780269,69.5,3.4197166810159096,4.579406725272554,18
552,-133.377807617,62.2207489014,2004,0.7602432709,0.683420357582821,0.331581490807012,0.5698683249454984,0.13445539627684747,1.001837402159694,184,4.426685354345442,6.646369497487799,30.5
552,-133.377807617,62.2207489014,2005,0.7322974058,0.608372908686143,0.488967619183486,0.6436038003797764,0.1103061394020129,1.2899126638342322,192,4.06544638676643,4.67972198716424,27.666666666666668
552,-133.377807617,62.2207489014,2006,0.7430652875,0.694941588697824,0.612847561338021,0.6149420412514625,0.1229187542332452,1.7561866887028872,94.5,4.362002447143944,5.207644426146123,33
552,-133.377807617,62.2207489014,2007,0.7590351964,0.658478961470481,0.550277142139166,0.6709724286644736,0.1196247388329759,2.009157078637215,88.5,3.3754113807371406,3.897411711022403,36.5
552,-133.377807617,62.2207489014,2008,0.7656725421999999,0.588641206516239,0.660689998695298,0.6639631201165601,0.0942200420185968,1.7685991359406987,196,2.8799333476205136,2.351146659608476,61
552,-133.377807617,62.2207489014,2009,0.7658848505,0.6837152769323,0.240887783859491,0.6130253472797691,0.14115928073141193,1.8544593514555672,146,4.013496667783616,5.466020988983673,23
552,-133.377807617,62.2207489014,2010,0.7080646937999999,0.81148741275652,0.557683281804301,0.6808328421465714,0.177505633772961,1.728765993882473,77,3.3028410831419697,4.5805292172120105,29
552,-133.377807617,62.2207489014,2011,0.751349111,0.613033885949268,0.804844928499725,0.7223148790374861,0.09569858778829676,1.6039748698313243,197,3.0530228691021972,2.563581602025007,139
552,-133.377807617,62.2207489014,2012,0.7692900358,0.627790976755912,0.439065743434715,0.6502932239913585,0.11546139990435716,1.9267487897062603,190,3.659238152700116,4.87530183671114,39.5
552,-133.377807617,62.2207489014,2013,0.7776299539999999,0.648125979127577,0.384604087358928,0.5894217114593919,0.13061879335676058,1.3183692116630148,203,3.5096783612933615,4.395515679142166,37
552,-133.377807617,62.2207489014,2014,0.7476338878,0.700733712582767,0.550688165405998,0.6924307399940198,0.12339520520510944,2.8968438981194105,182,3.34280973501858,4.2470841244282855,69
552,-133.377807617,62.2207489014,2015,0.7123092658,0.584378310457525,0.60339799028784,0.6560208641177109,0.14741165088930838,1.6879777027735203,159,3.3010996571024527,4.030804741151243,25
552,-133.377807617,62.2207489014,2016,0.6472894451000001,0.721647604436841,0.534728605522214,0.7098156737621,0.19981471003755655,2.20578847146297,125,2.4578573956694263,2.5213851172836597,2
552,-133.377807617,62.2207489014,2017,0.7356878494,0.715873345183573,0.890554080378448,0.6904851476950874,0.11096688574656384,2.225522958232041,196,3.2923392536284877,3.7474813260385074,50
552,-133.377807617,62.2207489014,2018,0.725146029,0.781472558826978,0.667524401108601,0.6797501447605828,0.13598120566013883,2.4632032406204862,81,3.0970851608894496,3.5454796952716197,22.666666666666668
552,-133.377807617,62.2207489014,2019,0.6674928142000001,0.80572665543985,0.646651226418391,NA,NA,NA,NA,NA,NA,NA
