catchment,longitude,latitude,year,sp,ai,si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
141,-72.4047164917,46.5836105347,2001,0.6433714041999999,0.440917291734567,0.370235521348201,0.6258985146037063,0.3026778687784262,1.6412035623324717,11.285714285714286,2.72384195200414,4.020820315305924,17
141,-72.4047164917,46.5836105347,2002,0.5129889921,0.472478499209404,0.141350344675681,0.6361195818938832,0.2566461249092148,1.8740167348551289,20.8,2.720273067945149,3.9074088816096193,15
141,-72.4047164917,46.5836105347,2003,0.564261055,0.507623749881302,0.475021132060063,0.6367765210890274,0.23901324785421413,2.239234180195232,34.333333333333336,3.090076791708049,3.9305607140157113,25
141,-72.4047164917,46.5836105347,2004,0.6168131124,0.350053799349871,0.240642589198963,0.6265762475800444,0.185570896874415,4.32183642664922,43.5,2.4526777303495537,2.814440210671547,2
141,-72.4047164917,46.5836105347,2005,0.5928208595000001,0.417312994831314,0.29230908071889,0.6016295530484747,0.24530819975212603,1.8759510061243392,28,3.0641384923313564,4.624953499689846,10.666666666666666
141,-72.4047164917,46.5836105347,2006,0.5199718647,0.416743082994268,0.216629350895586,0.6487488355228499,0.2943772219931186,2.248247194060523,15.25,2.6578057757093,3.621102686573912,7
141,-72.4047164917,46.5836105347,2007,0.551691865,0.468221776510444,0.321479208559517,0.6833834668057943,0.2764661872358668,2.458948506179788,23.333333333333332,2.7667468281038095,3.747388891026939,5.333333333333333
141,-72.4047164917,46.5836105347,2008,0.6350871593,0.375843502554768,0.307087646324375,0.5920280083821494,0.28439277561710197,1.6209937570149218,13.428571428571429,2.7404449097115493,3.924216191549397,8.333333333333334
141,-72.4047164917,46.5836105347,2009,0.5633704291,0.460390894491187,0.244632486525044,0.6745226503780507,0.32105575299705874,1.7903063738331648,13,2.77350744040685,3.752746645480524,8.5
141,-72.4047164917,46.5836105347,2010,0.4523756048,0.499774332995109,0.317614866188846,NA,0.2762868318991619,2.9388276709636822,13.75,2.6745108061830405,4.0321976343474395,6.5
141,-72.4047164917,46.5836105347,2011,0.5894683413,0.378480988091197,0.451264456746935,0.6092417596543662,0.22695862936669273,3.371135998349535,35,2.7461134984264213,3.704964250909295,6
141,-72.4047164917,46.5836105347,2012,0.5022416128,0.45728665289115,0.191402953590997,0.6461137265841912,0.2660213757218259,2.3067892232234337,12.833333333333334,2.353593678292332,3.113884897312359,7.5
141,-72.4047164917,46.5836105347,2013,0.5645122726999999,0.483448815029597,0.287147997374515,0.6781482010329385,0.3228724059135301,1.321599150639624,8.25,3.1327404396020335,4.634080427770838,9.333333333333334
141,-72.4047164917,46.5836105347,2014,0.5556258755000001,0.452455523473389,0.239868982609523,0.6132548265864398,0.21923636743722885,2.738959250069337,15.666666666666666,3.4853483902346434,5.23239516813541,12.666666666666666
141,-72.4047164917,46.5836105347,2015,0.5818422864,0.441782090669135,0.428121768353067,0.672955135825429,0.18684209688666736,4.158107529666166,43,2.656554904824981,3.292611791958959,3
141,-72.4047164917,46.5836105347,2016,0.6106674872,0.408444303050692,0.138162278196597,0.6974645140552463,0.30380843306249056,2.538013130359481,14,2.705143492783069,3.933045431921355,4
141,-72.4047164917,46.5836105347,2017,0.6046864167,0.403212739963394,0.0830327082054386,0.5760223766802521,0.2353949198734081,1.410667628884496,25,3.981536930430217,5.995250256582389,12.25
141,-72.4047164917,46.5836105347,2018,0.5835382832,0.425515413286265,0.110240639186449,0.5134783023883771,0.25362205393076964,1.7730595528261106,11.6,4.191073960180786,6.924699479574746,19
141,-72.4047164917,46.5836105347,2019,0.6212220869,0.411369603976384,0.0788540609458238,0.5839598263212052,0.26464354280165114,1.3262112828062742,15.555555555555555,3.5595565560143414,5.774078331658575,43
