catchment,longitude,latitude,year,sp,ai,si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
200,-79.6437530518,44.7071914673,2001,0.5450109686,0.772416520611357,0.0682235972357742,0.6874589377179219,0.3813437187431836,1.8815386880350704,5.6,2.5943331947166652,3.997409334140459,3.25
200,-79.6437530518,44.7071914673,2002,0.3036921133,0.742972956285233,0.0396258043461101,0.7206097283131313,0.3719361850665744,2.170723147562399,6.8,2.184412313460837,2.778394371287745,1
200,-79.6437530518,44.7071914673,2003,0.4849326529,0.784021884623548,0.201343711034834,0.7380984274158509,0.5306487690579856,0.8768571074212941,0,2.2817896821421786,3.431364500033475,4.5
200,-79.6437530518,44.7071914673,2004,0.4444932503,0.621844124151934,0.132009252800923,0.6363453756424948,0.3949566573266933,1.1936625864421857,4,2.304387485904945,3.67009803086075,3.5
200,-79.6437530518,44.7071914673,2005,0.4746508503,0.719970902919834,-0.047567759951019,0.6831586716153444,0.4351315133114466,1.1294517163364173,4.5,2.7008163059094485,4.141543207259697,3.75
200,-79.6437530518,44.7071914673,2006,0.44723040589999996,0.77486414052651,-0.120160165919925,0.7391640448250859,0.4372120835898132,1.6162828144922676,3,2.1779376542104285,3.1743950637515206,3.3333333333333335
200,-79.6437530518,44.7071914673,2007,0.3862015823,0.806293415507865,-0.0313658711546302,0.7136169648167862,0.45215498633489193,1.1469530397543657,0,2.123422293777783,2.9753099191266896,2.5
200,-79.6437530518,44.7071914673,2008,0.4828440323,0.616249041877455,0.0925205102804267,0.6714416160985356,0.42248137896378773,1.0811613838648877,2.6666666666666665,2.232595582060933,3.6602718039844127,5.666666666666667
200,-79.6437530518,44.7071914673,2009,0.4455000812,0.688092549450901,0.0189602651102371,0.6798538812501999,0.4604986449001878,0.9304892953217117,0,2.2425553449212985,3.528036032000253,1.8333333333333333
200,-79.6437530518,44.7071914673,2010,0.3538771809,0.658861159739178,0.592030652164572,0.7745893655441137,0.6274832024804444,0.8268518885995492,0,1.8136588456011848,2.292127487574989,2
200,-79.6437530518,44.7071914673,2011,0.42806092980000005,0.812100322986704,0.155310704409547,0.7219225542822076,0.476578931056295,1.2819995724195283,0,2.361419685210092,3.34466909682606,1.3333333333333333
200,-79.6437530518,44.7071914673,2012,0.3480833761,0.707703561939055,0.196318233664764,0.7794996209781058,0.4970989316978738,1.6088944687606157,0,1.8433683392342928,2.2431783968902317,1.5
200,-79.6437530518,44.7071914673,2013,0.4375515807,0.745262001251427,0.114589569796127,0.7210900516107988,0.45988036648057173,1.4675713365055498,0,2.2621141427495,3.3721338969445305,1.6
200,-79.6437530518,44.7071914673,2014,0.45508204900000004,0.578716516773335,0.268251735196438,0.6563029418988527,0.38495276986713967,1.5561611872233785,8,2.4732493298944327,3.471563192943819,2.1666666666666665
200,-79.6437530518,44.7071914673,2015,0.47074646330000003,0.743250028019726,0.227239436284566,0.7233098559275615,0.4455162077340401,1.478215431626847,1.5,2.2417814487214573,3.1034717705420576,1.5
200,-79.6437530518,44.7071914673,2016,0.3116818757,0.717613988818333,-0.143160097827362,0.6781101536811975,0.4295230001856178,1.0327987334402844,5.5,2.2548861793414634,3.294527511337304,1.8
200,-79.6437530518,44.7071914673,2017,0.40700370630000005,0.588157206374578,0.197158792688876,0.7162077558771724,0.47847212863647137,0.8925744518967476,0,2.3618374199114704,3.3149057819547627,2.3333333333333335
200,-79.6437530518,44.7071914673,2018,0.449123034,0.625803631478053,0.0833815127023481,0.7395724648147886,0.487219319989562,1.2613520401825649,0,2.2378743824138625,3.5284530950273787,3
200,-79.6437530518,44.7071914673,2019,0.4019302128,0.510574317403588,0.0509066688961381,0.7206088033744441,0.49590895891667713,0.7176475578412245,0,2.3868074367121412,3.474834509640392,2
