catchment,longitude,latitude,year,sp,ai,si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
99,-57.7331886292,47.8560791016,2001,0.7332239959,0.3660294116278,-0.0689160489533682,0.3617941464801589,0.08480199002503001,3.4542408447200392,9.894736842105264,4.0665482333121075,6.760015344005169,3.647058823529412
99,-57.7331886292,47.8560791016,2002,0.6820751993999999,0.289203955167129,-0.117958620909496,0.3863417172431028,0.09433064372048006,3.7610458935092983,7.857142857142857,3.594611539040536,5.398819852316727,1.8148148148148149
99,-57.7331886292,47.8560791016,2003,0.6537879294,0.310051810138229,-0.205727140874813,0.33233423706327436,0.10420258786368734,2.925195717289614,7.88,3.7678332092080433,6.710212793732233,3.526315789473684
99,-57.7331886292,47.8560791016,2004,0.6910009154,0.269860945348076,0.0845107695992703,0.4195066879815077,0.05200270410060535,4.650919344635252,11.125,3.361790939775966,4.521443947930759,2.5
99,-57.7331886292,47.8560791016,2005,0.6144219041,0.295438445206011,-0.209410072008774,0.3920548504105021,0.12811460517415674,2.9777617045934863,8.227272727272727,3.0612646965434664,4.968208152077913,2.4347826086956523
99,-57.7331886292,47.8560791016,2006,0.5376867644,0.279465785706601,-0.00695877090052138,0.3908372289913739,0.17562839772578653,2.3386661618687676,5.448275862068965,3.590534027039357,5.903626195495751,1.875
99,-57.7331886292,47.8560791016,2007,0.6647654154,0.322783502068016,0.218649009020442,0.43272200912317577,0.1541401570440276,3.046076243320684,7.0476190476190474,3.3224809429909152,5.031840253072065,1.5357142857142858
99,-57.7331886292,47.8560791016,2008,0.7069561921999999,0.270797009847914,-0.290345665743238,0.40642924341247905,0.145072882639655,2.614376091869171,9.166666666666666,3.6971483020297335,5.633093071354662,2.363636363636364
99,-57.7331886292,47.8560791016,2009,0.5759691027,0.246242141241766,-0.125415362537228,0.3397588601668128,0.07761464189826525,4.119512545415629,8.318181818181818,4.201314224508047,6.564228159090697,2.5652173913043477
99,-57.7331886292,47.8560791016,2010,0.5199222468,0.329157148305532,0.246238896803666,0.4179407354519816,0.11568274335067916,3.842756769665408,6.85,3.5148392957957157,5.319461524845276,1.5909090909090908
99,-57.7331886292,47.8560791016,2011,0.6769493848,0.330225013087774,-0.226973709408976,0.4639101424636286,0.15392870705208228,3.296036697804676,6.45,3.288676069136983,4.8826985854902,1.9523809523809523
99,-57.7331886292,47.8560791016,2012,0.5746671077,0.253734524698226,-0.0463324918311487,0.3939970998285382,0.0982097078382602,3.73104340575134,8.210526315789474,3.6713412425086864,6.070758657555267,2.090909090909091
99,-57.7331886292,47.8560791016,2013,0.6341130417,0.255079697511455,9.4227185695816e-4,0.38131506103688834,0.15547168098523267,2.6677088653050367,8,3.881117861398488,6.329707802776119,1.7307692307692308
99,-57.7331886292,47.8560791016,2014,0.689669551,0.246815673361919,-0.344640545063394,0.35384686968803303,0.0884451279827919,3.9109332974733104,7.625,4.116047722448729,7.0017842228087686,3.0526315789473686
99,-57.7331886292,47.8560791016,2015,0.7007009314,0.260874124330016,-0.313433349899729,0.4006429705854839,0.14287774815972365,2.5186460745453223,6.52,3.02365435125359,4.769934029591499,2.4347826086956523
99,-57.7331886292,47.8560791016,2016,0.5665523987000001,0.295919447654915,-0.194585626818296,0.35692553344265654,0.12032325317684373,3.370070487954578,5.642857142857143,3.5398437067345716,5.897710260417236,1.7857142857142858
99,-57.7331886292,47.8560791016,2017,0.6751543775000001,0.300697152070499,-0.104039370765304,0.35333516897437645,0.08211053117647081,3.849017538198712,8.130434782608695,4.129076443528375,6.995848987188093,3.4210526315789473
99,-57.7331886292,47.8560791016,2018,0.6484772907,0.29030777905048,-0.457045963860675,0.3231966861033865,0.0787581088557208,3.7548438549701495,7.153846153846154,3.7313488409199937,5.78053961136109,2.357142857142857
99,-57.7331886292,47.8560791016,2019,0.70158939360000006,0.269313822504136,-0.131457036709977,0.40313155452724886,0.05385955456286907,6.4995767716433654,6.869565217391305,3.149228749131442,4.729401351051358,2.04
