catchment,longitude,latitude,mean_sp,mean_ai,mean_si,bfi,q5Frac,low_fdc,mean_low_flow_dur,q95Frac,high_fdc,mean_high_flow_dur
227,-79.5196914673,43.6473617554,0.223116985165789,0.876358731995579,0.0781176172310427,0.2914869482987821,0.09552331753644876,2.864546637621019,5.580441640378549,4.788383774825718,8.102991793783636,1.896980461811723
228,-79.5563278198,43.6017494202,0.254696474073684,0.841945005672033,0.0901688229739587,0.3487769156639958,0.11859720504936758,2.742169991034226,5.779242174629324,4.096994056356287,6.8630942081929005,2.052325581395349
229,-81.0748519897,43.6763381958,0.347124368063158,0.671466606209644,0.0842138922623083,0.31430559804002123,0.00365191918593999,11.982929094215985,20.89142857142857,4.767414476092709,7.747591911867023,6
230,-79.7767791748,43.499168396,0.297175780673684,0.806809455027109,0.0919186173781446,0.41186514352360376,0.05641655595224166,5.045959874513013,16.157894736842106,4.070007954495614,6.529515468151233,4.944915254237288
231,-80.83,43.48,0.35645681555263203,0.68812426294097,0.0833205623127117,0.27356883134356413,0.01098592166586462,8.129742239524166,16.922779922779924,4.618571355638928,8.468130105782683,5.438162544169611
232,-81.59,43.55,0.308489084563158,0.663829209287694,0.041236396967672,0.3695118449581269,0.02162914044515674,7.667690214984548,17.35096153846154,4.15279469044137,6.755608100120873,4.373134328358209
233,-79.8690032959,43.3006401062,0.313179594289474,0.802492709343564,0.0998608983418956,0.531404628150016,0.07201785528594704,4.736537688478983,15.688172043010752,3.6008925918268786,5.004057954189677,4.889473684210526
234,-80.6918563843,43.2153091431,0.32717620966315797,0.713026702178562,0.101035869590856,0.3263049078617117,0.02883975086854312,6.222211313507033,16.694214876033058,4.2938133371275455,7.595238876196417,4.484536082474227
235,-81.6271362305,42.95885849,0.286718920752632,0.750017722214862,0.114965146223631,0.46922814976059696,0.1698712431896659,2.3631405172522957,17.31875,3.7748143228140902,6.281280256414061,4.081081081081081
236,-82.1191101074,42.9058303833,0.265698008216316,0.775448070979112,0.0942678469634128,0.27460497389096233,0.00565643284410772,10.589702010354491,18.77446808510638,4.658238559640708,8.57744438600713,5.779411764705882
237,-81.35131073,42.9341087341,0.277384992684211,0.74778709277705,0.115488409781243,0.3789848282209832,0.05559267199885631,5.117129190845799,8.896253602305476,4.304303855815227,6.8808494276699514,3.43065693430657
238,-80.72,42.86,0.30046985430526296,0.74354179474323,0.125639092221475,0.5273518513407498,0.19176503712555731,2.2285416221449212,17.48905109489051,3.5160617641832705,5.510023381863527,4.024242424242424
239,-81.1347198486,42.8351898193,0.29187721452105303,0.733006565241842,0.115698481238339,0.3054423304129311,0.01620008546170711,7.113345787528994,17.607438016528924,4.594992254697791,8.077704133681605,5.327402135231317
240,-81.2675018311,42.7873916626,0.281972900531579,0.744165084066832,0.108328124055835,0.29250126874301013,0.01964175279577552,6.607990010230106,15.278745644599304,4.475757485065274,8.198219403858937,5.168350168350169
241,-80.982673645,42.7737503052,0.280143694942105,0.729996538809083,0.110674680652251,0.3761004304676215,0.05615099023516207,4.546558700823869,15.817757009345794,4.361495322658105,7.363396487939566,4.085365853658536
242,-82.6291427612,42.2114982605,0.22248527511368402,0.870579112689123,0.125320947206198,0.2397026145304338,0.01237506570214967,7.415564766567568,15.72108843537415,4.42932156721495,8.922637472718012,5.0287539936102235
243,-83.0188903809,42.1589698792,0.216447607243684,0.864191425671848,0.0894687443638099,0.19835857096048795,0.01156400910191293,5.80900920035732,17.985185185185184,5.571750070718249,10.535903950704189,6.76978417266187
244,-139.696395874,67.634437561,0.6952147671315789,0.926128219935366,0.734592879021975,0.443414657645638,0.01174167212671812,4.989709764932208,119.15625,4.652931870928733,7.412140192091572,46.674418604651166
245,-113.991386414,66.2536087036,0.828040712405263,0.834168347062324,0.717691492408186,0.8989457310626403,0.4797784025955358,1.7412723105306949,50.333333333333336,1.7391966509149113,1.5689208667438672,0
246,-133.089645386,66.787437439,0.721654246942105,0.711246769008132,0.758012342504774,0.6145830373397171,0.0910627041157212,1.5681684885706613,155.52380952380952,3.599405151347408,4.332857979644119,27.28358208955224
247,-114.007781982,65.4158325195,0.785955040389474,0.877614818046713,0.693702606624939,0.8242340868883545,0.25730911914357746,2.7725887222397834,48.43478260869565,2.2894433779449557,2.4010137346689966,65
248,-138.596282959,64.0019683838,0.7466244672578949,0.661687314121762,0.839297999275049,0.6764914973189344,0.16787779768931568,1.547784166408598,153.88235294117646,3.1253761435057297,3.8761240944270714,14.283018867924527
249,-134.139175415,64.0149993896,0.7503410894,0.640470220099234,0.661219615986745,0.650252720701217,0.13470772700557906,2.133924539371561,130.2173913043478,3.3551116185588152,4.125683985304539,14.046875
250,-139.407775879,64.0427780151,0.695385001531579,0.813899582114835,0.74235326199884,0.6640097959486693,0.15301191979453166,1.824586695753908,151.55,3.214654207269819,3.802877806161422,11.666666666666666
251,-117.758056641,65.5983276367,0.7250967717578951,1.0851382855615,0.661289904819498,0.9376682600543476,0.5415338922649101,1.5993365731911613,0,1.6420169319665272,1.5617089229744954,0
252,-137.269439697,63.6111106873,0.7136142135263159,0.783217016538233,0.669558473934221,0.6652825143678661,0.17111957726453156,2.094042896729744,93.06666666666666,3.276757773860968,4.066081568562546,12.925925925925926
253,-139.629577637,63.7700004578,0.637305655673684,0.987963529745045,0.803515572708899,0.5070906486549743,0.00302439690739849,13.747661967964328,104.10344827586206,4.02794670725088,5.591865260800083,9.801980198019802
254,-116.974639893,63.1076889038,0.714422494178947,1.11877466530166,0.682412676915092,0.9335462457377928,0.470909021745712,2.0474456794553486,28,1.549363941084125,1.077904431820834,0
255,-108.466026306,62.8941383362,0.797139961936842,0.920749940923185,0.649201417449163,0.93248905959485,0.5631411712239235,1.4241834914505818,0,1.6380679115710557,1.5681683511040951,0
256,-113.523078918,62.4908599854,0.710282215968421,1.30979421153969,0.640307916110246,0.8450785818492321,0.17895978466117304,3.889520940819935,130.08333333333334,2.4090741126493422,2.9477993267449145,46
257,-132.407165527,61.9887809753,0.7372332756526321,0.707583119254881,0.560836630833766,0.6343500270220628,0.10423459422978938,2.504830901314806,119.65384615384616,3.54472619026094,4.413449077928721,22.782608695652176
258,-125.797027588,61.6361083984,0.815109012368421,0.476974915490063,0.679953227820681,0.6758644844621156,0.14142847023071056,1.8420006402658204,122.3846153846154,3.3628080305711987,3.890010413098619,31.38
259,-121.611831665,61.8939399719,0.6620243167210531,1.00054176702135,0.720357215663217,0.4613283818915253,0.01944452600275654,5.84772730618714,91.0681818181818,4.812057413402683,7.663321081419937,41.48888888888889
260,-122.09425354,61.3335800171,0.657139897684211,0.920588107515568,0.715207603786361,0.4255731998994188,0.00779465121088305,6.990352930667154,107.3076923076923,5.167564817861364,7.872440160085555,48.17391304347826
261,-139.167922974,61.3460006714,0.796369846852632,0.488446457538273,0.312752857160938,0.6263761366083705,0.14466529708137882,1.5072396537302604,113.87096774193547,3.9641971140468937,5.8771175181694995,22.231884057971016
262,-136.280273438,62.0511703491,0.655952397189474,0.998099761467829,0.632391525805584,0.6768548332273633,0.16981806819291306,3.044502291101022,83.4074074074074,3.2501110635067096,4.559525461020234,12.416666666666666
263,-121.238189697,61.4455299377,0.652611532331579,1.05427064967426,0.662869405839103,0.5100624141520947,0.04096863431963995,2.9284479107520234,141.67857142857142,4.474781686666633,7.016076592151041,55.705882352941174
264,-125.410751343,61.5299682617,0.7537027913,0.574527484266484,0.735586003728488,0.6945507631600347,0.17248884757080837,1.5453761210336363,84.70967741935483,3.2963990126684597,4.1226421667582684,13.64406779661017
265,-129.118896484,60.4738883972,0.769649996468421,0.536647281978654,0.527469847696063,0.6893482737869538,0.14450546517780732,2.198970536168108,126.4090909090909,3.2846245018832536,4.167034454068382,32.857142857142854
266,-135.486251831,60.7257499695,0.723942302789474,0.754664918450004,0.329120129204123,0.7093186307755687,0.18058691704922988,2.6751549137275834,81.88461538461539,2.866213627013116,3.655739857254151,7.833333333333333
267,-137.977752686,60.118309021,0.766964094094737,0.455922697299435,-0.0241448764083433,0.6919637620554706,0.13037071771086428,1.7622259517927858,145.75,3.2941888203290772,3.8286472197785586,56.90909090909091
268,-119.843063354,61.1398086548,0.664872284694737,1.00953365876697,0.670508952683482,0.6480142685901881,0.01482639601318769,8.153129453936135,72.27659574468085,3.5595937381723903,3.915957304358877,49
269,-136.927642822,60.1134414673,0.780942093631579,0.470487416773396,0.00180624909072264,0.642542872515741,0.1491672676443458,2.212002325106752,113.92,3.3964241085611975,4.631039814196682,9
270,-134.883605957,60.1277809143,0.772788742957895,0.481666383066313,0.00778820440134385,0.6863070217273233,0.17631165203715204,1.8130232344971793,113.32,3.3289613843455097,4.253838619835673,14.818181818181818
271,-132.144439697,60.0069389343,0.762188355778947,0.653541487177227,0.407365018160208,0.6473431284361912,0.1506665594058164,2.2815796464524007,141.3684210526316,3.5658616049612393,4.699205444100117,19.647058823529413
272,-129.702774048,60.15832901,0.738125375789474,0.645333189139571,0.405611970824795,0.7239840815370971,0.2903033757559079,1.6051342396409938,68.34782608695652,3.0718077294646604,4.49269841303983,18.5
273,-137.084640503,60.1189689636,0.8181589437736839,0.392034732172758,-0.0761322688452089,0.6853652930486916,0.18036954528253532,1.3892813901372951,147.52631578947367,3.3108056358911853,4.013466706262756,12.354430379746836
274,-134.3325043,59.94778061,0.799667221063158,0.369866323643466,-0.157758611951479,0.7225868463184002,0.18549329533348025,1.809216359464266,135.1578947368421,3.1413453180338267,3.9231787848437265,36.94736842105263
275,-126.480560303,59.5533294678,0.656643551047368,0.736369263549153,0.519252300225248,0.857764798657134,0.48712037167088496,1.354408603060167,33,1.966657620472278,2.3055662471352805,5.857142857142857
276,-126.227500916,59.4541702271,0.66867048148421,0.75565616987414,0.496885503544517,0.8450533240144099,0.4607976837911495,1.3909416910744357,22.4,2.1585910564069355,2.8352531307017648,5.214285714285714
277,-131.7677765,59.93056107,0.783950288852632,0.588361323871456,0.380876320736132,0.6797462402060561,0.2036365148378587,1.8997086006530113,136.66666666666666,3.3364350898816806,4.51295778205058,18.78125
278,-129.8230591,59.11888885,0.833830065036842,0.519224239066248,0.356198760178408,0.6132828440579717,0.12722111874939976,2.112697058165665,99.0909090909091,3.886605168947359,5.216454991482363,14.1875
279,-133.8144226,59.5953598,0.7757768770736839,0.360276097444032,-0.13063874967914,0.7877324519506002,0.26728805267271055,1.821901926045951,93.82352941176472,2.532694451334206,2.670579550996037,24.5
280,-125.9402466,59.33597183,0.7499213565578949,0.546395643611246,0.626178901644198,0.7570454410682653,0.3598557643700984,1.016964569047126,43.30434782608695,2.8996308064034984,3.972836104860748,15.703703703703704
281,-125.3826065,58.85496902,0.799819451068421,0.497254870207799,0.590023198104932,0.6961373776002041,0.1892494358790663,1.0494569111508358,70.77777777777777,3.3828336663383105,4.108420333253136,28.565217391304348
282,-130.824173,58.07221985,0.7482876109263159,0.560263933720904,0.350504210895671,0.552743898123635,0.13146940666519233,2.1937738543138003,75.32608695652173,4.105903025552493,6.00456232740059,13.060240963855422
283,-104.6083298,58.3861084,0.692961379926316,0.872964441871423,0.688025765052253,0.951955735101446,0.672694532977409,0.9272063132496392,0,1.4575047827112286,1.0843918605612717,0
284,-108.1750031,58.96667099,0.630622478494737,0.983961215263696,0.671740410206838,0.9055221392643656,0.676756725169318,0.6317445900527305,0,1.63100353664666,1.6047609645483971,0
285,-121.4638901,58.27082825,0.590168582305263,1.15919744763287,0.632718161418463,0.4820246726354619,0.02676117677935976,3.971352918379905,98.4375,4.537715440290202,6.861045929413592,31.347826086956523
286,-122.6591721,58.78833008,0.6770486892157891,0.678918737691157,0.73373385679834,0.6500976243265361,0.10037685265597728,1.8370713330818988,118.88888888888889,3.330847031255876,3.982407088786444,17.3375
287,-124.8988876,57.1911087,0.813484678957895,0.507779254128208,0.450885259807131,0.6594652652376528,0.12658144072615968,1.768151675031885,105.70370370370372,3.494171330718126,4.461190768663489,23.8125
288,-118.334098816,58.5970802307,0.584195187257895,1.2547511682401,0.612050916451385,0.4596221349416321,0.0162507578661081,4.131710546909645,74.76,4.565290090619108,7.293795834042487,36.2
289,-104.9972229,57.47777939,0.658013550284211,0.941594107577751,0.687268407153124,0.9139142993846616,0.6167933867844484,0.9971030117735856,0,1.5200000911025335,1.11780658612948,0
290,-122.6941681,57.23416901,0.734615531973684,0.630582250257529,0.6216320958676,0.6532525488745967,0.17231349426424578,1.272023212802151,76.44186046511628,3.4721595231533504,4.955697762523301,21.55
291,-117.618423462,56.9200401306,0.5850294694263161,1.23368308561602,0.605571346650714,0.44159864056745096,5.735218470512983e-4,17.13434623459693,92.55,4.597733288042324,8.049230535344329,40.34883720930232
292,-125.1029968,56.72999954,0.787498603310526,0.525638417963863,0.294536629378795,0.6392012899742786,0.16733778284245612,1.573662621618077,106.4,3.7824511799026497,5.636784560540544,23.57777777777778
293,-121.2208328,56.67721939,0.584526576031579,1.08664861077211,0.579321106484021,0.30882055085438836,3.657150678035287e-4,16.907334630977005,83.16981132075472,5.028581943453695,10.44435401080693,41.125
294,-120.6999969,56.27999878,0.589392466505263,1.09705202785856,0.598180418126873,0.4442634964087433,0.01499061005304291,4.658735347654012,104.76923076923076,4.722578720510431,7.674830855544544,40.07407407407408
295,-106.5611115,56.24443817,0.628515539578947,0.955663099666892,0.72625371358492,0.791627363596674,0.2943112154536212,2.252487711610904,44.09090909090909,2.382449119606433,2.6746248913670425,14
296,-122.3561096,56.45861053,0.711738480447368,0.640891604402374,0.429342655825289,0.6220288801411368,0.16805476039228312,1.6457205146171612,63.89795918367347,3.716447601004736,5.799542082051408,28.25
297,-124.6433334,56.24388885,0.775373591847368,0.533001547978561,0.225217451173547,0.6280593547566498,0.15501983427868707,1.4769095350909591,96.91176470588236,3.916290494035017,5.652313653230137,33.911764705882355
298,-129.477401733,56.1093406677,0.9416280988210529,0.185921554928969,-0.236255411982166,0.6615303427771648,0.05863898321654381,3.3210524716872705,45.74324324324324,3.1371761810126664,3.047072332677569,10.188235294117646
299,-103.7094421,57.08889008,0.650445937584211,0.903732577908849,0.710048607688735,0.8340307803817921,0.3092121233531484,2.4674552377841703,62.285714285714285,2.3758670600782756,2.778475314795833,37
300,-124.8013916,56.12667084,0.7914438423315789,0.534220648532315,0.185348613319777,0.5956384656415799,0.1468861155360036,1.7046813120575883,80.475,4.295983770855141,6.542217429502973,32.484848484848484
301,-117.129890442,56.0556411743,0.543253504084211,1.3223818514546,0.627307788687659,0.4347176526691662,0.01804058411018386,6.131797886329487,72.56603773584905,4.928359626268529,10.09294373470378,27.604166666666668
302,-121.3469391,56.09305954,0.613147839494737,0.815780128546191,0.282350614337077,0.5516285809581134,0.05859950469415681,4.197583092730138,110.43243243243244,4.521936735223548,7.238225546813831,58.607142857142854
303,-124.5674973,55.91611099,0.748771455963158,0.521815872246082,0.141801659918599,0.5731547917697573,0.136525265915399,1.7626053804995934,74.51063829787235,4.626062583521551,6.859193546960782,34.11764705882353
304,-115.3891373,57.87462997,0.567783352421053,1.18247854711992,0.709164632114444,0.6404215342720758,0.08598831158590725,4.221875370980669,64.04444444444445,3.5708231761653475,5.297643518095914,25.36111111111111
305,-121.596809387,55.5377807617,0.568536717726316,0.856895927764533,0.316293638400331,0.3986026008063542,0.00859342942186572,9.405501058219722,69.17543859649123,4.225102830652396,8.083411595220173,26.3
306,-109.3855591,55.70972061,0.571605547421053,1.02317400141654,0.78234406038293,0.6776481198085756,0.07659572986848436,4.783746490736172,75.24324324324324,3.391056674017616,4.497459311497789,25.424242424242426
307,-120.0294418,55.86471939,0.5451815115473679,1.19144957705137,0.446953791570003,0.29247353648140084,0.00322405419826681,5.851337724450172,99.08888888888887,4.982629242502499,12.820007714285117,42.108695652173914
308,-114.230789185,55.2554702759,0.553040249152632,1.07561678626501,0.737479367856076,0.5182195672903659,0.04215488324248866,4.455705944429086,96.95454545454544,4.566778825030145,7.410177292826046,36.28846153846154
309,-129.0861053,55.26388931,0.8037045411315791,0.261371429783582,-0.118135924956953,0.6948787038808975,0.123933320639887,3.0780806373780782,57.958333333333336,2.8983348001497387,3.0537348531524673,5.48
310,-120.5625,55.9569397,0.555945002294737,1.02035248881531,0.406004557760051,0.39963253740439936,0.02356591231850226,5.296743948340669,81.41071428571429,4.539448639149453,8.631374383068147,25.253731343283583
311,-121.6244431,55.54278183,0.710911950131579,0.570248903716084,0.105086713140618,0.5397082155645472,0.10649752732355476,2.596185265630563,56.148148148148145,4.451550129430248,7.006449534216031,17.921875
312,-120.94,55.09,0.613346948778947,0.735929737524277,0.271438557197288,0.4825657210409477,0.08284424885017626,2.600982023932568,49.18987341772152,4.421462642542755,7.450535170602963,19.467532467532468
313,-114.7562103,55.30487061,0.5547561850631579,1.07406239248257,0.66683465998241,0.8915105714745006,0.2543572210115075,3.1248850787046827,20.875,2.0929430937679516,1.9276025724264416,0
314,-119.701576233,55.0788192749,0.564254190773684,0.902841290948467,0.391754249517844,0.42458651366136646,0.02314245392297645,4.804108889376426,84.59615384615384,4.732291116531262,8.188973854366628,28.753623188405797
315,-108.0188904,55.39693832,0.560591562236842,1.06675551052402,0.761371491490452,0.8095055339502228,0.2548823213632837,3.24628901956389,29.742857142857144,2.3278269836734427,2.6088957867439877,7.142857142857143
316,-127.123329163,54.6486091614,0.7221130780157899,0.488698212300776,-0.141909623010597,0.5928912829620476,0.07730206713444421,3.078749002210152,48.85454545454545,3.6777045488896087,5.043026662632995,10.166666666666666
317,-122.6,54.53,0.655668946747368,0.560127967493063,1.1166103061129e-4,0.49425662818476945,0.100517594996705,3.2170855364150546,44.95774647887324,4.532007153510329,7.476113051104279,18.272727272727273
318,-122.9047165,55.07806015,0.7396262843684209,0.474724574027142,-0.0143092640969405,0.5929804639141033,0.16106797876573625,2.525438645071363,37.18666666666667,3.793749793473895,5.7319259003701735,14.246753246753247
319,-109.842430115,54.5660209656,0.574891940447368,1.09607148478531,0.776755633532213,0.8734089324939842,0.15456271938563834,5.2521755124350165,87.73333333333333,2.338551175875286,2.6659158819014603,0
320,-129.31,54.36,0.8735276694210531,0.138373835959926,-0.269938916393839,0.6279989307992937,0.09616483409661744,4.978787775251679,17.13235294117647,2.6333645518341355,2.888538757535814,1.792
321,-120.977416992,54.2967796326,0.830140394836842,0.401636548296657,-0.0189112002720251,0.5715210206637258,0.0739671476290456,4.348993914172967,36.29113924050633,3.8028308901725865,5.265105570745744,8.059701492537313
322,-123.0355606,54.99583054,0.6287103146052629,0.713554253594568,0.00772657233959515,0.6011197567730685,0.18145337087279995,2.547881134742114,52.80392156862745,3.981269180449974,6.601403160955459,41.08695652173913
323,-126.6511078,54.39778137,0.651816469489474,0.642729726224476,-0.0541635470094862,0.4385041042819656,0.04411770352763985,3.8118249757257345,85.29166666666667,5.428986686245853,9.459005637592288,30.58695652173913
324,-128.690002441,54.136390686,0.834117824778947,0.144802061081763,-0.340839636302206,0.5626126839273421,0.14547228074067406,3.5124850251472255,10.940909090909091,2.921037131139537,3.77784647861394,2.4086538461538463
325,-128.6903534,54.04858017,0.729706833857895,0.183325248171398,-0.303083342539141,0.6268485297438222,0.1899500204613783,3.736075181143095,11.6,2.555831536493652,3.285020958457923,2.026086956521739
326,-104.6196365,53.86497116,0.5766749327526319,1.02354322818304,0.746340832735146,0.5991069392106295,0.07226015651798201,4.485124332173747,49.11764705882353,3.7319122879654696,5.678933221598787,19.483870967741936
327,-125.0088882,54.00753021,0.5889928673,0.658565141033519,-0.111204318987095,0.7161823667941627,0.198735072315581,2.141475253615451,84.3103448275862,3.6671709141799553,5.677355909688426,52.46666666666667
328,-121.6687469,54.23117065,0.815208862705263,0.402304456777412,-0.0161370014448584,0.6567501501908074,0.14272051130106125,2.7315628259073685,62.63414634146341,3.218493204774195,4.217429118656276,5.961165048543689
329,-127.4527817,53.93056107,0.8598920641,0.218428989611401,-0.352084694596328,0.6664858001160431,0.1366843328817623,3.4695961495434244,58.69767441860465,3.2124286376829456,4.305594487776048,11.63157894736842
330,-113.76246643099999,53.6553497314,0.497657944415789,1.24635805031181,0.714133073125315,0.345008960341666,0.00128063327878617,13.469183014857304,86.98214285714286,3.7266427741793646,10.40251982414959,31.93877551020408
331,-127.537719727,53.6520805359,0.9512991220000001,0.176529645581546,-0.376540395530136,0.5982361564360287,0.06385328286946174,4.260819107731142,34.104166666666664,3.660498235941935,4.77528177076634,6.86096256684492
332,-120.591392517,53.6816711426,0.847467920368421,0.416079980178308,0.0226658396896377,0.6061986767826083,0.1231381435782732,2.6270241147312614,42.56164383561644,3.934483719536028,5.896352925262237,12.820224719101123
333,-120.22013855,53.4440612793,0.880586306963158,0.407796324351831,0.0173521831863024,0.6185416336966519,0.12271900815213424,2.347391414901447,54.36842105263158,3.9016475758113778,5.8841424102005675,17.309859154929576
334,-132.21,53.61,0.354903726215789,0.319975860754701,-0.248770770939266,0.5234645698367031,0.08506355729159384,5.476868370025489,11.611650485436892,3.1266787322175604,4.097893417600927,2.48828125
335,-120.25,53.31,0.884061530868421,0.340486674001245,0.0529083283690096,0.6580997114806731,0.09635665009274184,2.2719362672956076,63.770833333333336,3.447584212861668,4.000226570736109,11.488549618320612
336,-132.051361084,53.0573005676,0.404021343205263,0.28533569033089,-0.282189592350825,0.5904880877242061,0.11381996833430684,5.326923317672813,12.734848484848484,2.841365802004286,3.5802941069311434,2.5655737704918034
337,-122.1028595,54.01694107,0.6404918100263159,0.502809734817614,0.134682540481951,0.6511811532675307,0.2168291349770407,2.0039487103662887,54.04761904761905,3.3661585540461014,4.82792120963915,12.6
338,-121.767471313,52.9149017334,0.7286855686105259,0.440782338302658,0.195736944966924,0.5291866765438223,0.11483869842221509,2.3569145595305874,33.83838383838384,4.250523134089581,6.808829860233473,14.117647058823527
339,-118.107170105,52.8641204834,0.796891445252632,0.471264547327792,0.252984501791827,0.5954781393059844,0.07341472496531408,2.517471486745503,71.0909090909091,4.190769434150572,6.058987715796103,21.363636363636363
340,-119.38,52.73,0.898842362152632,0.351788560066301,0.030700923334326,0.6644833732814416,0.08772622622667361,2.203680098293492,47.25333333333333,3.2771060579510283,3.357679410035174,15.578125
341,-115.520263672,52.8199691772,0.551180009168421,0.882726381074952,0.755775976366425,0.5644096359609111,0.127638468293502,2.7609270563624193,45.46774193548387,3.399976640220072,5.6024152555690225,12.492753623188406
342,-126.521080017,52.4245605469,0.780649085242105,0.22043130366306601,-0.316347984535272,0.6672878858114246,0.26007588329378456,2.550061932626821,15.05813953488372,2.5737379655718016,3.43730680875861,2.7
343,-115.075782776,52.6638183594,0.534244532352632,0.970982175530916,0.754229952053795,0.5387586936091763,0.0790881119700239,3.9615948947110464,51.32835820895522,3.695848328893955,5.784631845288792,14.678571428571429
344,-113.581413269,52.6632499695,0.493977019368421,1.24094793404435,0.721986384704566,0.416131254385773,0.01808005925125327,6.75580015018199,51.15068493150685,4.7391576982603,9.522975849973513,22.62745098039216
345,-122.294639587,52.4262504578,0.512673214036842,1.19313185983379,0.126184862490722,0.4516186548717786,0.10100367753492707,2.502823727126273,113.14634146341464,5.197297856933057,10.305686828006662,32.03448275862069
346,-114.344169617,52.3195610046,0.500019979147368,1.16135060876055,0.738316017520617,0.411042691843174,0.05334484316268819,3.4790827049792004,55.073170731707314,4.898026720109503,8.998242434907905,21.36231884057971
347,-125.7713928,52.88972092,0.628811818447368,0.629384002225971,-0.0933986060965876,0.6108059236070935,0.15737287963669358,1.847857246410415,79.5,4.1146568592135235,6.406298114271783,33.470588235294116
348,-121.5711136,52.61555862,0.663312087057895,0.508550768032433,0.0339899614040067,0.7517514901202069,0.22445441515495912,2.6132383025327837,65.20689655172414,2.8835355804434655,3.884395873476601,33.583333333333336
349,-114.929176331,52.2738609314,0.555058798136842,0.899533764109142,0.785810182864681,0.6793710921046504,0.23631390004667496,2.2180028298574586,28.063492063492063,3.1016198846635232,4.920652402063519,10
350,-121.4055634,52.31528091,0.562887403147368,0.825763703209369,0.13164423785736,0.5639663113979954,0.10272803326223516,3.222012924107029,68.03703703703704,3.9737204056312967,6.619601264328621,27.30188679245283
351,-119.301940918,52.1166915894,0.7994004122,0.438800444185064,-0.0262182718127853,0.6004287631936567,0.11735662220733528,2.740716073918449,34.415841584158414,4.0050276135796326,6.100729090719254,14
352,-114.477478027,52.0892791748,0.513250134557895,1.0818317264864,0.76137754224981,0.7148183127667322,0.36688441563453056,1.6061431476021486,7.036585365853658,2.7326413536908514,4.338609260287963,6.218181818181818
353,-126.0055084,52.3608284,0.711540624421053,0.416166761254565,-0.304698398147756,0.6694145836416078,0.2163549813946046,2.3639146485411393,31.72222222222222,3.415564389707414,5.183400920841737,15.121951219512194
354,-115.422180176,52.3685913086,0.646753557184211,0.741152122226081,0.695709192019947,0.6342022746277104,0.18006920056590314,2.1658501871703555,47.06896551724138,3.2552508993451625,4.9955114773689395,11.07936507936508
355,-116.583946228,51.7999191284,0.909165740463158,0.498020783789381,0.265181695126647,0.5840359014009323,0.05255802796176385,3.591766498254483,79.37209302325581,4.347982462068564,5.724983089284392,17.988372093023255
356,-116.689193726,51.8842697144,0.8989317876052629,0.510789315359443,0.231363401762056,0.6668443870296084,0.08592071423295324,2.0926119654069435,102.33333333333331,3.342236975250118,3.746166233211719,37.84444444444444
357,-124.41,51.67,0.611533303978947,0.657072031224036,-0.196616997104883,0.7078710552671617,0.25520266788667173,1.7700257253336389,31.833333333333332,2.931219287920905,3.981229100736684,9.65
358,-124.145309448,51.6738586426,0.753114096778947,0.562563780162169,-0.209242999820838,0.4505293668308911,0.05217889845844078,3.3748803404189527,103.41304347826087,5.535528819868011,11.123958274636928,31.372093023255815
359,-119.9152832,51.60277939,0.7608742801842109,0.448292515188817,0.00691843154723003,0.6981553183155983,0.1560110457245305,2.531136187175725,42.953125,3.075180117737002,3.7388582425106778,8.914893617021276
360,-118.5969391,51.66833115,0.8279908387684211,0.413780084485285,-0.0491483834013224,0.6776702038158959,0.13973619603628012,2.496886646630097,57.68627450980392,3.4274914775423206,4.4627209319960475,10.064814814814817
361,-127.179168701,51.6791687012,0.809254036052632,0.162510489242488,-0.382194632528315,0.7120365739371594,0.22201474941426047,3.096157939523848,18.303797468354432,2.2201474473514975,2.0840247347924343,2.388888888888889
362,-119.881637573,51.3543815613,0.7766787043052631,0.627474673200734,0.0435759996342086,0.5459464644948064,0.0985446894288062,3.0552510482795845,47.90909090909091,4.610734991378695,7.417425696121119,24.46296296296296
363,-114.140289307,52.0282402039,0.47254139932105305,1.15824126304917,0.733570768982332,0.5275098298874911,0.02964393800661163,7.263368644891846,49.208333333333336,3.78516036935048,6.327679663531352,14.76388888888889
364,-118.9466705,51.26250076,0.753631063547368,0.4550019993247,-0.0329126125342998,0.6279921858052104,0.13844737735184323,3.0056644986865204,21.541353383458645,3.571942335677554,4.974014490293784,9.990825688073397
365,-125.5943604,51.14477921,0.809578534078947,0.25491183532615,-0.412235111194928,0.705474281823116,0.15062797148507878,2.647919395454735,26.653846153846153,2.631141047288772,2.397607085555886,5.25
366,-120.208938599,51.1220283508,0.584442161678947,0.793504894261131,0.159265068862128,0.5414465163261779,0.09344659805068796,2.223784371037974,102.40625,4.995798884114266,8.290616543931078,44.03333333333333
367,-123.104499817,51.2539710999,0.8506193631894741,0.521454486927329,-0.166449310081171,0.6427727688661024,0.0911981340799828,2.491082886401524,94.75,3.8081408778666286,5.0185160508594,25.19047619047619
368,-117.4616699,51.50971985,0.86730207328421,0.409049238637408,-0.00241104637163148,0.6864085452040869,0.1254164069051617,2.47430917735847,55.355932203389834,3.294239628152565,3.625361668831289,12.23015873015873
369,-116.9680634,51.29999924,0.795097842257895,0.601587598036702,0.139745909949994,0.664863506566558,0.11688185850997396,2.069026072161374,81.53488372093024,3.669838923112491,4.5253346123301785,23.281690140845072
